PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_side,Sex,TotalServices,MinServices,MeanServices,MaxServices
1829_06,1,0,1,29.0,0,0.0,699.0,0.0,0.0,1955.0,0,4,56,1,1,699.0,0.0,174.75,699.0
1831_01,2,1,1,22.0,0,0.0,0.0,0.0,0.0,304.86,0,7,288,2,0,0.0,0.0,0.0,0.0
1833_01,1,0,3,48.0,0,140.0,127.0,0.0,4102.0,521.0,0,3,61,1,1,4369.0,0.0,1092.25,4102.0
1834_01,3,0,1,26.0,0,17.0,0.0,1582.0,0.0,0.0,1,6,354,2,-1,1599.0,0.0,399.75,1582.0
1836_01,2,0,1,23.0,0,1639.0,1218.0,0.0,1.0,0.0,1,6,362,1,0,2858.0,0.0,714.5,1639.0
1841_01,2,0,1,55.0,0,1104.0,0.0,0.0,0.0,0.0,0,6,365,1,1,1104.0,0.0,276.0,1104.0
1843_01,1,0,1,46.0,0,2249.0,153.0,137.0,311.14,194.0,0,5,112,1,1,2850.14,137.0,712.535,2249.0
1844_01,2,0,2,38.0,0,0.0,0.0,0.0,0.0,1381.0,0,6,355,2,1,0.0,0.0,0.0,0.0
1844_02,2,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,7,289,2,1,0.0,0.0,0.0,0.0
1844_03,2,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,7,289,2,0,0.0,0.0,0.0,0.0
1846_01,2,0,1,20.0,0,0.0,0.0,0.0,788.0,16.0,0,6,366,1,0,788.0,0.0,197.0,788.0
1847_01,2,0,1,65.0,0,5.0,317.0,174.73,0.0,123.0,0,7,290,2,1,496.73,0.0,124.1825,317.0
1848_01,2,0,1,28.82,0,181.0,0.0,2.0,0.0,663.0,0,7,291,2,0,183.0,0.0,45.75,181.0
1849_01,2,0,1,25.0,0,113.0,0.0,0.0,1282.0,0.0,0,6,367,1,1,1395.0,0.0,348.75,1282.0
1850_01,2,0,2,54.0,0,0.0,316.0,257.0,0.0,0.0,0,6,356,2,0,573.0,0.0,143.25,316.0
1850_02,2,0,3,25.0,0,0.0,0.0,1.0,735.0,25.0,0,6,356,2,0,736.0,0.0,184.0,735.0
1853_01,2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,7,302,1,1,0.0,0.0,0.0,0.0
1854_01,1,0,3,53.0,0,0.0,13527.0,0.0,0.0,771.0,1,1,22,2,1,13527.0,0.0,3381.75,13527.0
1855_01,2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,303,1,0,0.0,0.0,0.0,0.0
1855_02,2,0,1,39.0,0,0.0,43.0,864.0,0.0,85.0,0,5,113,1,0,907.0,0.0,226.75,864.0
1856_01,2,0,1,22.0,0,8.0,710.0,0.0,27.0,0.0,1,6,368,1,1,745.0,0.0,186.25,710.0
1857_01,3,0,3,31.0,0,120.0,0.0,657.0,52.0,0.0,0,4,63,2,1,829.0,0.0,207.25,657.0
1859_01,3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,6,357,2,1,0.0,0.0,0.0,0.0
1860_01,1,0,1,35.0,1,0.0,1.0,0.0,0.0,3156.0,0,1,13,1,0,1.0,0.0,0.25,1.0
1860_02,1,0,3,35.0,0,95.0,3441.0,0.0,391.0,318.0,0,1,13,1,1,3927.0,0.0,981.75,3441.0
1861_01,3,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,6,358,2,1,0.0,0.0,0.0,0.0
1861_02,3,0,1,61.0,0,953.0,415.0,974.0,0.0,133.0,0,6,358,2,1,2342.0,0.0,585.5,974.0
1863_01,2,0,3,58.0,0,14.0,0.0,1081.0,0.0,0.0,1,6,370,1,1,1095.0,0.0,273.75,1081.0
1864_01,3,0,1,26.0,0,1752.0,22.0,0.0,4.0,304.86,0,4,64,2,1,1778.0,0.0,444.5,1752.0
1865_01,2,1,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,7,292,2,0,0.0,0.0,0.0,0.0
1865_02,2,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,7,292,2,0,0.0,0.0,0.0,0.0
1865_03,2,0,1,8.0,0,0.0,0.0,0.0,0.0,0.0,1,7,292,2,0,0.0,0.0,0.0,0.0
1865_04,2,0,1,7.0,0,0.0,0.0,0.0,0.0,304.86,0,7,292,2,-1,0.0,0.0,0.0,0.0
1865_05,2,0,1,25.0,0,0.0,60.0,0.0,646.0,1115.0,0,7,292,2,0,706.0,0.0,176.5,646.0
1865_06,2,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0,7,292,2,0,0.0,0.0,0.0,0.0
1866_01,2,0,1,29.0,0,0.0,0.0,0.0,0.0,865.0,0,6,371,1,1,0.0,0.0,0.0,0.0
1868_01,3,1,1,64.0,0,0.0,0.0,0.0,0.0,0.0,1,6,372,1,1,0.0,0.0,0.0,0.0
1871_01,1,0,1,31.0,0,0.0,1983.0,0.0,172.0,52.0,1,3,70,2,1,2155.0,0.0,538.75,1983.0
1872_01,3,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,5,139,2,1,0.0,0.0,0.0,0.0
1873_01,2,1,1,30.0,0,0.0,458.08,0.0,0.0,0.0,1,7,293,2,0,458.08,0.0,114.52,458.08
1874_01,2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7,305,1,0,0.0,0.0,0.0,0.0
1874_02,2,0,2,29.0,0,0.0,0.0,0.0,486.0,1479.0,0,6,374,1,1,486.0,0.0,121.5,486.0
1877_01,2,0,1,37.0,0,28.0,25.0,26.0,806.0,3.0,0,7,306,1,0,885.0,25.0,221.25,806.0
1878_01,2,0,1,49.0,0,0.0,0.0,0.0,724.0,0.0,0,6,375,1,0,724.0,0.0,181.0,724.0
1879_01,1,0,1,36.0,0,0.0,583.0,1789.0,19.0,1009.0,0,4,58,1,1,2391.0,0.0,597.75,1789.0
1880_01,2,0,3,20.0,0,470.0,128.0,0.0,0.0,9.0,0,6,376,1,0,598.0,0.0,149.5,470.0
1881_01,2,0,1,20.0,0,2215.0,0.0,0.0,86.0,0.0,1,6,377,1,1,2301.0,0.0,575.25,2215.0
1882_01,1,0,3,18.0,0,0.0,16263.0,72.0,0.0,15.0,1,3,71,2,0,16335.0,0.0,4083.75,16263.0
1882_02,1,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,1,6,427,2,1,0.0,0.0,0.0,0.0
1884_01,3,1,1,48.0,0,0.0,0.0,0.0,0.0,0.0,0,5,140,2,1,0.0,0.0,0.0,0.0
1886_01,2,0,1,26.0,0,0.0,3.0,176.0,611.0,0.0,0,5,141,2,0,790.0,0.0,197.5,611.0
1887_01,2,0,1,35.0,0,0.0,88.0,718.0,46.0,0.0,0,7,295,2,0,852.0,0.0,213.0,718.0
1888_01,2,0,1,30.0,0,116.0,0.0,0.0,728.0,29.0,1,6,361,2,0,844.0,0.0,211.0,728.0
1889_01,2,0,1,22.0,0,0.0,0.0,22.0,0.0,702.0,0,6,378,1,1,22.0,0.0,5.5,22.0
1889_02,2,1,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,7,307,1,1,0.0,0.0,0.0,0.0
1890_01,2,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,0,7,308,1,1,0.0,0.0,0.0,0.0
1891_01,3,1,1,52.0,0,0.0,0.0,0.0,0.0,0.0,0,5,142,2,-1,0.0,0.0,0.0,0.0
1892_01,1,0,1,50.0,0,5.0,809.0,0.0,309.0,731.0,1,4,59,1,1,1123.0,0.0,280.75,809.0
1892_02,1,0,1,29.0,0,4.0,841.0,0.0,363.0,1107.0,1,6,427,2,0,1208.0,0.0,302.0,841.0
1892_03,1,0,3,19.0,0,0.0,748.0,158.0,5037.0,44.0,0,4,59,1,1,5943.0,0.0,1485.75,5037.0
1897_01,1,0,3,39.0,0,0.0,10153.0,1.0,78.0,5063.0,1,3,72,2,1,10232.0,0.0,2558.0,10153.0
1897_02,1,0,1,38.0,0,0.0,354.0,0.0,1806.0,0.0,1,3,72,2,1,2160.0,0.0,540.0,1806.0
1898_01,2,1,3,21.0,0,224.69,0.0,0.0,0.0,0.0,0,7,296,2,1,224.69,0.0,56.1725,224.69
1899_01,2,0,2,25.0,0,11.0,44.0,397.0,0.0,0.0,0,7,297,2,1,452.0,0.0,113.0,397.0
1901_01,1,1,3,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1,14,1,0,0.0,0.0,0.0,0.0
1901_02,1,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1,14,1,0,0.0,0.0,0.0,0.0
1902_01,2,0,1,19.0,0,42.0,0.0,345.0,1431.0,0.0,0,7,298,2,1,1818.0,0.0,454.5,1431.0
1903_01,2,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,0,7,309,1,0,0.0,0.0,0.0,0.0
1905_01,2,0,3,40.0,0,1465.0,39.0,0.0,0.0,1225.0,0,6,364,2,0,1504.0,0.0,376.0,1465.0
1906_01,2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,7,299,2,0,0.0,0.0,0.0,0.0
1907_01,1,0,1,50.0,0,224.69,1810.0,0.0,126.0,247.0,0,4,60,1,1,2160.69,0.0,540.1725,1810.0
1908_01,3,0,1,18.0,0,1218.0,0.0,34.0,1095.0,0.0,0,5,115,1,1,2347.0,0.0,586.75,1218.0
1911_01,2,0,1,46.0,0,8.0,652.0,0.0,5.0,90.0,0,7,300,2,0,665.0,0.0,166.25,652.0
1915_01,2,0,1,28.82,0,0.0,51.0,0.0,37.0,704.0,0,5,116,1,0,88.0,0.0,22.0,51.0
1916_01,1,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,4,61,1,1,0.0,0.0,0.0,0.0
1916_02,1,0,3,22.0,0,1744.0,79.0,0.0,12.0,1514.0,0,4,61,1,-1,1835.0,0.0,458.75,1744.0
1918_01,1,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,23,2,1,0.0,0.0,0.0,0.0
1918_02,1,1,1,52.0,0,0.0,0.0,0.0,0.0,0.0,1,1,23,2,1,0.0,0.0,0.0,0.0
1918_03,1,0,1,38.0,0,34.0,2043.0,0.0,1339.0,0.0,1,1,23,2,1,3416.0,0.0,854.0,2043.0
1920_01,3,0,1,46.0,0,731.0,0.0,288.0,0.0,2.0,0,5,117,1,1,1019.0,0.0,254.75,731.0
1922_01,2,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,0,7,303,2,1,0.0,0.0,0.0,0.0
1923_01,1,0,1,63.0,0,0.0,4286.0,18.0,4.0,872.0,1,3,65,1,1,4308.0,0.0,1077.0,4286.0
1923_02,1,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,1,3,65,1,1,0.0,0.0,0.0,0.0
1925_01,2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,0,7,304,2,1,0.0,0.0,0.0,0.0
1926_01,2,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,7,305,2,1,0.0,0.0,0.0,0.0
1927_01,3,0,1,55.0,0,2424.0,0.0,1.0,0.0,284.0,0,4,66,2,1,2425.0,0.0,606.25,2424.0
1928_01,2,0,2,21.0,0,0.0,0.0,107.0,166.0,388.0,1,5,144,2,0,273.0,0.0,68.25,166.0
1931_01,1,1,3,56.0,0,0.0,0.0,0.0,0.0,0.0,1,3,73,2,1,0.0,0.0,0.0,0.0
1933_01,2,0,1,45.0,0,10.0,0.0,0.0,311.14,0.0,1,5,118,1,0,321.14,0.0,80.285,311.14
1935_01,2,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,0,7,307,2,0,0.0,0.0,0.0,0.0
1937_01,2,0,1,47.0,0,7.0,877.0,17.0,0.0,0.0,0,6,368,2,0,901.0,0.0,225.25,877.0
1938_01,2,0,1,36.0,0,0.0,0.0,1508.0,110.0,117.0,1,6,369,2,0,1618.0,0.0,404.5,1508.0
1939_01,3,0,1,57.0,1,975.0,0.0,295.0,39.0,0.0,0,6,385,1,1,1309.0,0.0,327.25,975.0
1939_02,3,0,1,13.0,0,3037.0,10.0,43.0,0.0,0.0,0,4,62,1,1,3090.0,0.0,772.5,3037.0
1940_01,3,0,1,27.0,0,120.0,0.0,1476.0,3.0,0.0,0,6,386,1,1,1599.0,0.0,399.75,1476.0
1941_01,2,0,1,20.0,0,717.0,0.0,0.0,0.0,0.0,0,6,370,2,1,717.0,0.0,179.25,717.0
1942_01,2,0,1,47.0,0,0.0,444.0,328.0,56.0,304.86,0,7,312,1,0,828.0,0.0,207.0,444.0
1945_01,2,0,1,15.0,0,0.0,0.0,787.0,0.0,0.0,0,5,120,1,0,787.0,0.0,196.75,787.0
1946_01,2,0,1,34.0,0,0.0,0.0,53.0,731.0,0.0,0,7,313,1,0,784.0,0.0,196.0,731.0
1947_01,2,0,1,21.0,0,942.0,0.0,0.0,0.0,7.0,0,6,372,2,1,942.0,0.0,235.5,942.0
1950_01,2,0,1,51.0,0,0.0,0.0,0.0,101.0,1357.0,0,6,374,2,1,101.0,0.0,25.25,101.0
1952_01,2,0,1,23.0,0,382.0,0.0,398.0,8.0,0.0,0,5,121,1,-1,788.0,0.0,197.0,398.0
1953_01,2,0,1,58.0,0,0.0,0.0,0.0,0.0,717.0,0,6,387,1,1,0.0,0.0,0.0,0.0
1956_01,3,0,1,37.0,0,2765.0,0.0,1134.0,0.0,0.0,0,4,68,2,-1,3899.0,0.0,974.75,2765.0
1956_02,3,0,2,44.0,0,708.0,0.0,5.0,0.0,74.0,1,4,68,2,0,713.0,0.0,178.25,708.0
1957_01,2,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,7,309,2,0,0.0,0.0,0.0,0.0
1959_01,1,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,3,66,1,1,0.0,0.0,0.0,0.0
1959_02,1,0,1,40.0,0,0.0,382.0,0.0,1.0,3822.0,0,3,66,1,-1,383.0,0.0,95.75,382.0
1959_03,1,0,3,29.0,0,0.0,433.0,4899.0,393.0,260.0,1,3,66,1,1,5725.0,0.0,1431.25,4899.0
1960_01,2,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,5,122,1,0,0.0,0.0,0.0,0.0
1960_02,2,0,2,21.0,0,0.0,0.0,677.0,4.0,0.0,1,5,122,1,0,681.0,0.0,170.25,677.0
1961_01,2,0,1,35.0,0,302.0,6.0,0.0,6.0,613.0,1,7,315,1,1,314.0,0.0,78.5,302.0
1962_01,2,0,1,24.0,0,3.0,361.0,94.0,824.0,160.0,0,6,390,1,1,1282.0,3.0,320.5,824.0
1962_02,2,0,3,2.0,0,0.0,0.0,0.0,0.0,0.0,0,7,316,1,0,0.0,0.0,0.0,0.0
1962_03,2,1,1,0.0,0,224.69,0.0,0.0,0.0,0.0,1,7,316,1,1,224.69,0.0,56.1725,224.69
1963_01,2,0,1,43.0,0,0.0,0.0,0.0,1200.0,17.0,0,6,391,1,1,1200.0,0.0,300.0,1200.0
1964_01,1,0,1,63.0,0,224.69,869.0,1.0,375.0,3377.0,0,3,74,2,0,1469.69,1.0,367.4225,869.0
1967_01,2,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,7,318,1,0,0.0,0.0,0.0,0.0
1968_01,2,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1,7,319,1,1,0.0,0.0,0.0,0.0
1969_01,1,0,3,27.0,0,224.69,21066.0,0.0,2448.0,2293.0,1,3,75,2,0,23738.69,0.0,5934.6725,21066.0
1971_01,2,0,2,54.0,0,3.0,0.0,56.0,633.0,0.0,0,6,375,2,0,692.0,0.0,173.0,633.0
1973_01,1,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,2,1,0.0,0.0,0.0,0.0
1974_01,3,0,1,41.0,0,3702.0,0.0,1.0,0.0,18.0,0,4,63,1,1,3703.0,0.0,925.75,3702.0
1975_01,2,0,1,22.0,0,0.0,0.0,0.0,10.0,761.0,0,7,310,2,1,10.0,0.0,2.5,10.0
1976_01,1,0,3,23.0,0,0.0,8037.0,174.73,1.0,2.0,1,2,82,2,0,8212.73,0.0,2053.1825,8037.0
1976_02,1,0,1,34.0,0,15.0,3578.0,0.0,311.14,473.0,1,2,82,2,1,3904.14,0.0,976.035,3578.0
1976_03,1,1,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1,2,82,2,1,0.0,0.0,0.0,0.0
1976_04,1,0,1,39.0,0,1.0,2972.0,0.0,3175.0,1.0,0,2,82,2,0,6148.0,0.0,1537.0,3175.0
1976_05,1,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,1,2,82,2,1,0.0,0.0,0.0,0.0
1976_06,1,1,1,64.0,0,0.0,0.0,0.0,0.0,0.0,1,2,82,2,1,0.0,0.0,0.0,0.0
1976_07,1,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,82,2,0,0.0,0.0,0.0,0.0
1977_01,3,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,6,393,1,1,0.0,0.0,0.0,0.0
1978_01,2,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,7,311,2,-1,0.0,0.0,0.0,0.0
1979_01,2,0,1,26.0,0,401.0,0.0,693.0,62.0,0.0,0,6,376,2,1,1156.0,0.0,289.0,693.0
1980_01,2,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,7,312,2,1,0.0,0.0,0.0,0.0
1980_02,2,0,1,29.0,0,1434.0,5.0,0.0,0.0,0.0,0,7,312,2,1,1439.0,0.0,359.75,1434.0
1980_03,2,1,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,7,312,2,0,0.0,0.0,0.0,0.0
1981_01,2,0,1,27.0,0,196.0,602.0,0.0,0.0,198.0,0,5,124,1,1,798.0,0.0,199.5,602.0
1983_01,2,0,2,17.0,0,414.0,0.0,139.0,28.0,173.0,0,7,320,1,0,581.0,0.0,145.25,414.0
1984_01,1,0,3,37.0,0,0.0,3166.0,0.0,91.0,6.0,1,6,427,2,0,3257.0,0.0,814.25,3166.0
1985_01,3,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1,6,394,1,1,0.0,0.0,0.0,0.0
1988_01,2,1,1,44.0,0,0.0,0.0,0.0,0.0,0.0,0,7,321,1,0,0.0,0.0,0.0,0.0
1991_01,2,0,3,22.0,0,0.0,0.0,30.0,499.0,138.0,0,6,378,2,0,529.0,0.0,132.25,499.0
1991_02,2,0,1,22.0,0,213.0,85.0,352.0,12.0,1.0,1,5,146,2,0,662.0,12.0,165.5,352.0
1992_01,3,1,1,21.0,0,224.69,0.0,0.0,0.0,0.0,1,6,379,2,1,224.69,0.0,56.1725,224.69
1993_01,2,0,1,31.0,0,1062.0,0.0,802.0,71.0,0.0,0,6,380,2,0,1935.0,0.0,483.75,1062.0
1994_01,2,0,1,17.0,0,0.0,0.0,249.0,537.0,5.0,1,5,125,1,1,786.0,0.0,196.5,537.0
1995_01,2,0,2,30.0,0,231.0,0.0,0.0,274.0,26.0,0,7,314,2,1,505.0,0.0,126.25,274.0
1996_01,2,0,1,15.0,0,12.0,25.0,197.0,631.0,0.0,0,6,381,2,0,865.0,12.0,216.25,631.0
1997_01,2,0,1,42.0,0,37.0,1670.0,0.0,0.0,0.0,1,7,315,2,1,1707.0,0.0,426.75,1670.0
1999_01,2,0,1,55.0,0,373.0,1.0,1.0,496.0,0.0,0,6,383,2,0,871.0,1.0,217.75,496.0
2000_01,1,0,3,28.0,0,5.0,2676.0,13.0,0.0,157.0,1,3,76,2,0,2694.0,0.0,673.5,2676.0
2001_01,2,0,1,33.0,0,673.0,194.0,548.0,59.0,40.0,0,6,396,1,1,1474.0,59.0,368.5,673.0
2003_01,2,0,1,19.0,0,3.0,6.0,20.0,60.0,719.0,0,7,323,1,1,89.0,3.0,22.25,60.0
2006_01,2,0,1,24.0,0,224.69,856.0,0.0,0.0,5.0,0,6,386,2,1,1080.69,0.0,270.1725,856.0
2006_02,2,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,7,317,2,1,0.0,0.0,0.0,0.0
2006_03,2,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,7,317,2,0,0.0,0.0,0.0,0.0
2007_01,1,0,3,30.0,0,0.0,5734.0,0.0,5.0,1.0,1,1,25,2,1,5739.0,0.0,1434.75,5734.0
2009_01,1,0,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,2,59,1,1,0.0,0.0,0.0,0.0
2009_02,1,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,59,1,1,0.0,0.0,0.0,0.0
2009_03,1,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,1,2,59,1,1,0.0,0.0,0.0,0.0
2010_01,2,1,2,33.0,0,0.0,0.0,0.0,0.0,304.86,1,7,324,1,0,0.0,0.0,0.0,0.0
2011_01,2,1,2,46.0,0,0.0,0.0,0.0,0.0,304.86,0,7,318,2,1,0.0,0.0,0.0,0.0
2012_01,1,0,3,30.0,1,1250.0,865.0,0.0,3725.0,5416.0,0,2,60,1,1,5840.0,0.0,1460.0,3725.0
2013_01,2,0,1,17.0,0,0.0,0.0,0.0,0.0,804.0,0,6,398,1,1,0.0,0.0,0.0,0.0
2015_01,2,0,1,19.0,0,1139.0,18.0,0.0,0.0,671.0,1,6,387,2,0,1157.0,0.0,289.25,1139.0
2019_01,1,0,3,22.0,0,0.0,5183.0,0.0,1080.0,2.0,1,2,83,2,1,6263.0,0.0,1565.75,5183.0
2019_02,1,0,3,20.0,0,0.0,162.0,0.0,148.0,7619.0,0,2,83,2,1,310.0,0.0,77.5,162.0
2022_01,2,0,2,36.0,0,0.0,809.0,0.0,86.0,0.0,0,6,390,2,0,895.0,0.0,223.75,809.0
2024_01,2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,322,2,1,0.0,0.0,0.0,0.0
2024_02,2,0,3,17.0,0,44.0,1535.0,10.0,51.0,0.0,1,5,150,2,0,1640.0,10.0,410.0,1535.0
2026_01,2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,1,7,323,2,0,0.0,0.0,0.0,0.0
2026_02,2,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,1,7,323,2,0,0.0,0.0,0.0,0.0
2026_03,2,0,1,20.0,0,0.0,4.0,429.0,0.0,287.0,0,7,323,2,1,433.0,0.0,108.25,429.0
2027_01,2,0,3,19.0,0,30.0,1.0,1051.0,0.0,6.0,1,6,399,1,0,1082.0,0.0,270.5,1051.0
2028_01,2,0,2,24.0,0,662.0,0.0,0.0,0.0,9.0,0,6,391,2,0,662.0,0.0,165.5,662.0
2029_01,2,0,3,43.0,0,0.0,6.0,730.0,1.0,0.0,0,6,400,1,0,737.0,0.0,184.25,730.0
2032_01,3,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,6,402,1,1,0.0,0.0,0.0,0.0
2034_01,2,0,1,42.0,0,399.0,75.0,38.0,771.0,0.0,0,6,393,2,1,1283.0,38.0,320.75,771.0
2038_01,2,0,1,21.0,0,6.0,133.0,503.0,0.0,2.0,0,6,404,1,0,642.0,0.0,160.5,503.0
2040_01,1,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,2,85,2,1,0.0,0.0,0.0,0.0
2040_02,1,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,85,2,1,0.0,0.0,0.0,0.0
2041_01,2,1,1,64.0,0,224.69,0.0,0.0,0.0,0.0,1,7,327,1,1,224.69,0.0,56.1725,224.69
2042_01,2,0,1,50.0,0,0.0,0.0,0.0,785.0,19.0,0,6,394,2,1,785.0,0.0,196.25,785.0
2043_01,3,1,1,24.0,0,224.69,0.0,0.0,0.0,0.0,1,6,395,2,1,224.69,0.0,56.1725,224.69
2044_01,2,0,1,27.0,0,0.0,0.0,634.0,1.0,23.0,1,6,396,2,1,635.0,0.0,158.75,634.0
2045_01,2,1,3,42.0,0,0.0,0.0,0.0,0.0,304.86,1,7,324,2,1,0.0,0.0,0.0,0.0
2046_01,2,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,0,7,328,1,1,0.0,0.0,0.0,0.0
2051_01,2,0,1,20.0,0,2.0,0.0,694.0,0.0,22.0,1,5,126,1,-1,696.0,0.0,174.0,694.0
2052_01,3,0,1,31.0,0,162.0,1211.0,4.0,0.0,1.0,1,5,151,2,0,1377.0,0.0,344.25,1211.0
2053_01,1,0,3,26.0,0,281.0,741.0,13.0,0.0,4724.0,0,3,68,1,1,1035.0,0.0,258.75,741.0
2054_01,1,0,3,39.0,0,0.0,458.08,0.0,1528.0,1119.0,0,3,69,1,1,1986.08,0.0,496.52,1528.0
2055_01,2,0,1,28.82,0,0.0,0.0,0.0,0.0,0.0,0,7,330,1,1,0.0,0.0,0.0,0.0
2055_02,2,0,2,32.0,0,0.0,58.0,0.0,0.0,642.0,1,7,330,1,1,58.0,0.0,14.5,58.0
2055_03,2,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,7,330,1,-1,0.0,0.0,0.0,0.0
2055_04,2,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,1,7,330,1,0,0.0,0.0,0.0,0.0
2055_05,2,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,7,330,1,1,0.0,0.0,0.0,0.0
2055_06,2,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,0,7,330,1,0,0.0,0.0,0.0,0.0
2056_01,2,1,1,52.0,0,0.0,0.0,0.0,0.0,0.0,0,7,331,1,1,0.0,0.0,0.0,0.0
2056_02,2,0,1,14.0,0,16.0,0.0,0.0,712.0,149.0,0,6,407,1,0,728.0,0.0,182.0,712.0
2056_03,2,0,1,68.0,0,0.0,286.0,0.0,1739.0,13.0,0,6,407,1,0,2025.0,0.0,506.25,1739.0
2056_04,2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,7,331,1,0,0.0,0.0,0.0,0.0
2059_01,2,0,1,55.0,0,2.0,0.0,0.0,0.0,907.0,1,7,333,1,0,2.0,0.0,0.5,2.0
2060_01,2,0,3,22.0,0,1430.0,0.0,0.0,0.0,423.0,0,7,327,2,0,1430.0,0.0,357.5,1430.0
2061_01,1,0,1,34.0,0,0.0,5063.0,0.0,56.0,327.0,1,4,65,1,0,5119.0,0.0,1279.75,5063.0
2062_01,3,0,1,17.0,0,583.0,0.0,753.0,0.0,0.0,0,6,398,2,-1,1336.0,0.0,334.0,753.0
2063_01,2,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,0,7,328,2,0,0.0,0.0,0.0,0.0
2065_01,2,0,1,13.0,0,12.0,0.0,0.0,0.0,1963.0,0,6,410,1,0,12.0,0.0,3.0,12.0
2066_01,2,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,7,329,2,0,0.0,0.0,0.0,0.0
2067_01,1,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,3,70,1,1,0.0,0.0,0.0,0.0
2067_02,1,0,1,27.0,1,0.0,0.0,72.0,668.0,2713.0,0,3,70,1,1,740.0,0.0,185.0,668.0
2070_01,2,0,1,17.0,0,224.69,1.0,533.0,326.0,0.0,1,5,127,1,0,1084.69,1.0,271.1725,533.0
2071_01,1,0,3,45.0,0,0.0,3559.0,0.0,3615.0,163.0,0,3,78,2,1,7174.0,0.0,1793.5,3615.0
2071_02,1,0,3,28.0,0,167.0,2406.0,71.0,283.0,650.0,1,3,78,2,1,2927.0,71.0,731.75,2406.0
2073_01,2,0,1,23.0,0,177.0,0.0,7.0,0.0,448.0,0,6,401,2,0,184.0,0.0,46.0,177.0
2074_01,1,0,1,24.0,0,1289.0,3343.0,0.0,4996.0,729.0,0,4,69,2,1,9628.0,0.0,2407.0,4996.0
