HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_deck,Cabin_num,Cabin_side,Transported
2,0,2,20.0,0,0.0,689.0,0.0,0.0,0.0,6,557,2,0
1,0,1,33.0,0,0.0,28.0,0.0,6841.0,543.0,8,2,1,0
2,0,1,21.0,0,15.0,30.0,11.0,2.0,388.0,7,468,2,0
1,1,1,68.0,0,0.0,0.0,0.0,0.0,0.0,3,100,1,1
2,0,2,23.0,0,5.0,308.0,363.0,7.0,0.0,6,615,1,1
2,0,1,16.0,0,24.0,0.0,13.0,717.0,0.0,7,477,1,0
2,0,1,35.0,0,198.0,44.0,97.0,30.0,510.0,6,558,2,0
2,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,7,478,1,0
2,0,1,51.0,0,214.0,3.0,16.0,569.0,0.0,6,559,2,0
2,0,2,2.0,0,224.69,0.0,0.0,0.0,0.0,7,469,2,0
2,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,7,469,2,0
2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,469,2,1
2,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,7,479,1,1
1,0,1,55.0,0,0.0,1971.0,77.0,577.0,1050.0,3,112,2,1
2,1,1,22.0,0,0.0,0.0,0.0,311.14,0.0,7,482,1,0
2,0,1,20.0,0,310.0,0.0,374.0,0.0,5.0,6,617,1,0
2,0,3,25.0,0,0.0,641.0,0.0,2.0,0.0,5,179,1,1
2,0,3,18.0,0,235.0,0.0,101.0,0.0,316.0,6,619,1,1
2,0,2,28.0,0,3.0,141.0,0.0,0.0,1689.0,7,470,2,0
2,0,1,26.0,0,1822.0,0.0,4.0,107.0,1204.0,6,561,2,0
2,0,2,28.0,0,1.0,0.0,933.0,614.0,0.0,6,620,1,0
2,0,1,54.0,0,224.69,458.08,0.0,0.0,0.0,6,562,2,0
2,0,1,56.0,0,0.0,54.0,0.0,724.0,0.0,6,621,1,0
3,0,1,25.0,0,1228.0,0.0,132.0,0.0,0.0,5,180,1,0
1,0,1,26.0,0,2050.0,8525.0,0.0,270.0,636.0,1,35,2,0
2,0,1,14.0,0,0.0,0.0,709.0,258.0,3.0,6,622,1,0
2,0,1,21.0,0,2.0,417.0,323.0,0.0,84.0,5,181,1,1
2,1,1,43.0,0,0.0,458.08,0.0,0.0,0.0,7,485,1,1
2,0,1,37.0,0,221.0,0.0,32.0,38.0,516.0,7,486,1,0
2,0,1,28.82,0,740.0,82.0,6.0,311.14,1.0,6,427,2,0
1,0,1,38.0,0,0.0,3135.0,0.0,26.0,3.0,8,3,1,1
2,0,1,14.0,0,0.0,1.0,1441.0,0.0,190.0,5,182,1,1
2,0,2,20.0,0,0.0,0.0,585.0,0.0,10.0,6,564,2,0
1,0,1,33.0,0,0.0,0.0,0.0,0.0,0.0,2,93,1,0
1,1,3,33.0,0,0.0,0.0,0.0,0.0,0.0,2,111,2,1
2,0,1,13.0,0,0.0,0.0,31.0,0.0,810.0,5,183,1,1
1,0,1,37.0,0,0.0,210.0,0.0,4114.0,0.0,4,97,2,0
3,0,1,15.0,0,5711.0,0.0,2516.0,0.0,1370.0,5,197,2,0
1,0,3,33.0,0,396.0,1280.0,7.0,308.0,4941.0,1,36,2,0
2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,7,472,2,1
2,0,2,49.0,0,0.0,458.08,0.0,160.0,528.0,6,570,2,0
2,0,1,24.0,0,1252.0,6.0,174.73,123.0,706.0,6,571,2,0
2,0,1,24.0,0,173.0,0.0,14.0,0.0,603.0,5,198,2,0
1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,2,94,1,1
1,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,2,94,1,1
2,0,3,31.0,0,0.0,611.0,2.0,4.0,22.0,6,626,1,0
1,0,1,47.0,0,0.0,5252.0,0.0,124.0,300.0,3,113,2,1
2,0,1,19.0,0,736.0,0.0,0.0,0.0,1.0,6,627,1,0
1,0,3,38.0,1,0.0,1577.0,0.0,425.0,4359.0,3,101,1,0
1,0,3,33.0,0,0.0,1001.0,2280.0,311.14,29.0,3,101,1,1
1,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,3,114,2,1
2,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,7,473,2,1
2,0,1,32.0,0,0.0,53.0,0.0,744.0,0.0,6,572,2,0
3,1,1,70.0,0,0.0,0.0,0.0,0.0,0.0,6,573,2,1
2,0,2,19.0,0,23.0,0.0,0.0,0.0,732.0,7,474,2,0
3,1,2,55.0,0,0.0,0.0,0.0,0.0,0.0,5,185,1,1
1,0,1,48.0,0,0.0,8403.0,0.0,7627.0,83.0,2,96,1,0
2,0,1,66.0,0,1187.0,1.0,174.73,6.0,0.0,7,475,2,0
2,0,1,13.0,0,224.69,256.0,0.0,207.0,409.0,6,629,1,0
1,0,3,40.0,0,82.0,1390.0,0.0,347.0,6237.0,3,115,2,0
2,0,1,35.0,0,0.0,1438.0,0.0,112.0,74.0,5,199,2,1
2,0,1,32.0,0,0.0,49.0,2.0,639.0,0.0,6,630,1,0
3,0,1,51.0,0,1644.0,0.0,234.0,157.0,64.0,5,187,1,0
1,0,1,37.0,0,0.0,216.0,0.0,5391.0,3372.0,2,112,2,0
2,0,1,31.0,0,517.0,1.0,301.0,60.0,4.0,7,476,2,0
2,0,1,37.0,0,608.0,0.0,6.0,0.0,1637.0,6,574,2,0
1,0,1,38.0,0,0.0,3331.0,270.0,2.0,3510.0,3,102,1,0
1,0,3,19.0,0,0.0,329.0,0.0,3154.0,312.0,3,102,1,0
3,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,6,631,1,1
2,0,1,19.0,0,0.0,0.0,1752.0,187.0,0.0,6,632,1,1
2,0,1,31.0,0,2.0,788.0,0.0,128.0,9.0,7,477,2,1
2,0,1,43.0,0,45.0,8.0,0.0,607.0,44.0,7,477,2,0
2,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,7,492,1,0
2,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,7,493,1,0
1,0,3,21.0,0,0.0,878.0,82.0,360.0,1784.0,3,103,1,0
1,0,1,14.0,0,0.0,0.0,0.0,0.0,0.0,3,103,1,1
1,0,3,30.0,0,728.0,2551.0,0.0,48.0,1804.0,2,97,1,1
1,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,2,97,1,1
2,0,1,11.0,0,0.0,0.0,0.0,0.0,0.0,7,478,2,0
2,1,1,4.0,0,0.0,0.0,0.0,0.0,0.0,7,478,2,0
2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,478,2,0
2,0,1,30.0,0,479.0,12.0,25.0,643.0,283.0,6,575,2,0
2,0,2,21.0,0,0.0,27.0,1181.0,0.0,513.0,7,479,2,0
1,0,1,40.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,0
2,0,2,57.0,0,506.0,0.0,1.0,178.0,0.0,6,634,1,0
3,0,1,35.0,0,1228.0,0.0,0.0,0.0,0.0,6,576,2,0
1,0,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,37,2,0
3,0,1,32.0,0,2616.0,0.0,2.0,5.0,0.0,6,577,2,0
2,0,1,30.0,0,0.0,0.0,301.0,0.0,437.0,6,578,2,0
2,0,1,69.0,0,577.0,139.0,0.0,0.0,0.0,6,636,1,0
2,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,7,480,2,0
3,1,2,17.0,0,0.0,458.08,0.0,0.0,0.0,5,190,1,1
3,0,1,16.0,0,995.0,0.0,6.0,48.0,0.0,5,190,1,0
3,1,1,25.0,0,0.0,0.0,0.0,311.14,0.0,5,200,2,0
1,0,1,25.0,0,1586.0,2342.0,947.0,1.0,276.0,5,191,1,1
1,0,3,52.0,0,0.0,2.0,0.0,10976.0,810.0,6,427,2,0
2,0,1,13.0,0,578.0,77.0,0.0,306.0,5.0,6,579,2,0
2,0,1,37.0,0,1086.0,0.0,0.0,41.0,0.0,6,637,1,0
3,0,1,13.0,0,760.0,2.0,2.0,311.14,0.0,6,581,2,0
3,0,1,45.0,0,3309.0,0.0,10.0,0.0,0.0,4,98,2,0
3,0,1,55.0,0,0.0,0.0,0.0,0.0,0.0,5,201,2,0
2,0,1,22.0,0,664.0,0.0,0.0,65.0,0.0,6,638,1,0
2,0,1,39.0,0,0.0,0.0,0.0,1745.0,72.0,7,498,1,0
3,0,1,35.0,0,741.0,0.0,31.0,0.0,36.0,4,99,2,0
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,7,499,1,1
2,1,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,499,1,1
2,0,1,19.0,0,1.0,0.0,0.0,450.0,254.0,5,192,1,0
2,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,7,482,2,1
1,0,3,37.0,0,0.0,2065.0,1650.0,356.0,1.0,4,94,1,1
2,0,1,35.0,0,1609.0,0.0,0.0,0.0,0.0,5,193,1,0
2,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,7,483,2,1
2,0,1,62.0,0,379.0,453.0,0.0,7.0,0.0,7,500,1,0
2,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,7,501,1,1
1,1,1,16.0,0,224.69,0.0,0.0,0.0,0.0,2,113,2,1
1,0,1,26.0,0,0.0,458.08,8.0,21.0,6023.0,2,113,2,0
3,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,6,640,1,1
2,1,2,28.82,0,0.0,0.0,0.0,0.0,0.0,7,502,1,1
2,0,3,22.0,0,35.0,0.0,36.0,581.0,0.0,6,642,1,0
2,0,1,40.0,0,0.0,0.0,0.0,822.0,2.0,6,584,2,0
1,0,3,50.0,0,0.0,1547.0,0.0,1784.0,1.0,3,118,2,1
1,1,1,57.0,0,0.0,0.0,0.0,0.0,0.0,3,118,2,1
2,0,2,15.0,0,1.0,30.0,1793.0,0.0,0.0,7,503,1,1
1,0,3,23.0,0,0.0,587.0,0.0,1497.0,1014.0,4,100,2,0
3,1,3,60.0,0,0.0,0.0,0.0,0.0,0.0,4,101,2,1
2,0,1,73.0,0,0.0,0.0,0.0,153.0,556.0,7,504,1,0
2,0,1,35.0,0,0.0,0.0,0.0,0.0,0.0,7,505,1,1
1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,25,1,0
1,0,1,27.0,1,0.0,6013.0,0.0,820.0,31.0,2,115,2,1
1,0,1,14.0,0,0.0,946.0,0.0,7860.0,384.0,6,427,2,0
1,1,1,26.0,0,224.69,0.0,0.0,0.0,0.0,4,102,2,1
2,0,1,22.0,0,224.69,0.0,102.0,43.0,700.0,7,506,1,0
3,0,3,22.0,0,2229.0,0.0,1349.0,121.0,0.0,5,194,1,1
3,0,2,71.0,0,924.0,1284.0,10.0,9.0,0.0,6,585,2,0
3,0,3,25.0,0,5.0,1.0,633.0,0.0,188.0,4,103,2,1
3,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,5,203,2,1
2,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,7,485,2,0
2,0,1,52.0,0,809.0,0.0,0.0,0.0,0.0,6,586,2,1
2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,485,2,1
1,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,2,101,1,1
1,0,1,52.0,1,0.0,7452.0,0.0,1158.0,7979.0,2,102,1,0
2,0,1,12.0,0,0.0,0.0,0.0,0.0,0.0,7,507,1,1
2,1,1,22.0,0,0.0,458.08,0.0,0.0,0.0,7,507,1,1
2,0,1,24.0,0,520.0,0.0,0.0,195.0,0.0,7,509,1,1
3,0,1,22.0,0,1173.0,0.0,0.0,9.0,0.0,4,95,1,0
2,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,7,488,2,0
3,1,1,21.0,0,224.69,0.0,0.0,0.0,0.0,4,96,1,1
3,1,3,56.0,0,0.0,0.0,0.0,0.0,0.0,4,96,1,1
3,0,1,50.0,0,1598.0,0.0,155.0,26.0,0.0,4,97,1,0
2,0,1,20.0,0,127.0,0.0,656.0,0.0,21.0,6,645,1,0
2,0,1,32.0,0,0.0,0.0,47.0,857.0,23.0,6,646,1,0
2,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,7,510,1,0
2,0,1,74.0,0,571.0,0.0,0.0,277.0,0.0,7,490,2,0
3,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,5,204,2,1
3,0,1,31.0,0,691.0,3.0,68.0,286.0,0.0,5,204,2,0
2,1,2,6.0,0,0.0,0.0,0.0,0.0,0.0,7,491,2,1
2,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,7,511,1,1
3,1,1,12.0,0,0.0,0.0,0.0,0.0,0.0,6,648,1,1
3,0,1,47.0,0,1130.0,8.0,299.0,0.0,0.0,6,648,1,1
3,1,1,46.0,0,0.0,0.0,0.0,0.0,0.0,6,648,1,1
1,0,3,31.0,0,139.0,4018.0,13.0,232.0,1140.0,2,116,2,1
1,0,1,36.0,0,0.0,0.0,0.0,0.0,0.0,2,116,2,1
2,0,3,15.0,0,62.0,57.0,2646.0,1104.0,312.0,7,512,1,0
3,0,1,38.0,0,886.0,0.0,618.0,0.0,0.0,6,588,2,0
2,1,3,48.0,0,0.0,0.0,0.0,0.0,0.0,7,492,2,1
2,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,7,492,2,1
2,1,1,4.0,0,0.0,0.0,0.0,0.0,0.0,7,492,2,1
3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,6,649,1,1
2,0,2,31.0,0,0.0,140.0,394.0,0.0,0.0,7,513,1,0
1,0,2,62.0,1,0.0,4513.0,0.0,85.0,1437.0,3,119,2,1
2,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,7,514,1,1
2,0,1,30.0,0,0.0,4.0,1604.0,678.0,1681.0,6,427,2,0
3,0,1,26.0,0,912.0,0.0,43.0,0.0,0.0,5,206,2,0
3,0,1,43.0,0,33.0,1117.0,59.0,0.0,16.0,6,591,2,0
3,0,1,32.0,0,1087.0,0.0,71.0,0.0,0.0,6,591,2,0
3,1,3,24.0,0,0.0,0.0,0.0,0.0,304.86,6,592,2,1
3,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,6,652,1,1
2,0,1,21.0,0,17.0,427.0,31.0,257.0,0.0,6,594,2,1
2,0,1,18.0,0,0.0,730.0,79.0,0.0,304.86,7,494,2,1
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,494,2,1
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,496,2,0
3,0,1,21.0,0,1507.0,458.08,3.0,2.0,1196.0,4,100,1,0
3,1,3,25.0,0,0.0,0.0,0.0,0.0,0.0,6,654,1,1
1,0,3,56.0,0,0.0,323.0,971.0,58.0,4240.0,5,208,2,0
2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,500,2,1
2,0,1,55.0,0,0.0,0.0,5.0,0.0,2409.0,6,596,2,0
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,500,2,0
3,0,1,13.0,0,1007.0,0.0,142.0,295.0,0.0,6,656,1,0
3,0,3,43.0,0,4.0,0.0,1834.0,1.0,66.0,6,656,1,0
2,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,7,516,1,0
3,1,1,28.82,0,224.69,0.0,0.0,0.0,0.0,6,657,1,1
2,0,1,24.0,0,0.0,7.0,548.0,4.0,0.0,6,658,1,1
2,0,1,26.0,0,207.0,350.0,74.0,0.0,3.0,6,598,2,1
2,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,7,502,2,1
2,0,1,26.0,0,0.0,0.0,1352.0,5.0,0.0,6,659,1,0
3,0,1,19.0,0,155.0,0.0,1632.0,3.0,0.0,4,101,1,1
3,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,6,660,1,1
1,1,3,38.0,0,0.0,0.0,0.0,0.0,0.0,2,104,1,1
1,0,1,77.0,0,0.0,9032.0,0.0,128.0,1464.0,5,196,1,1
2,0,3,28.0,0,2840.0,0.0,0.0,0.0,0.0,6,599,2,0
2,0,1,22.0,0,224.69,1.0,379.0,0.0,336.0,6,663,1,0
2,0,1,20.0,0,4.0,353.0,193.0,241.0,0.0,5,197,1,0
2,0,1,18.0,0,0.0,0.0,699.0,0.0,0.0,6,600,2,1
1,0,3,10.0,0,0.0,0.0,0.0,0.0,0.0,2,117,2,1
1,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,2,117,2,1
2,0,1,43.0,0,0.0,788.0,0.0,0.0,1191.0,6,601,2,0
3,1,3,31.0,0,0.0,0.0,0.0,0.0,0.0,5,209,2,0
3,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,4,102,1,1
3,0,1,25.0,0,1299.0,0.0,0.0,0.0,0.0,4,102,1,0
3,1,1,68.0,0,0.0,0.0,0.0,0.0,0.0,6,603,2,1
2,0,1,20.0,0,0.0,0.0,147.0,311.14,0.0,6,665,1,0
3,0,1,27.0,1,309.0,458.08,849.0,0.0,0.0,6,666,1,1
2,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,7,505,2,0
2,0,2,60.0,0,0.0,31.0,6.0,223.0,356.0,7,505,2,0
2,0,3,28.0,0,0.0,0.0,675.0,31.0,0.0,7,505,2,1
2,0,2,11.0,0,0.0,0.0,0.0,0.0,0.0,7,505,2,0
2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,0
2,1,1,9.0,0,0.0,0.0,0.0,0.0,0.0,7,505,2,0
3,0,1,38.0,0,1046.0,0.0,1553.0,0.0,0.0,6,667,1,0
2,0,3,18.0,0,0.0,0.0,174.73,588.0,0.0,6,668,1,0
2,0,1,40.0,0,4.0,11.0,669.0,0.0,773.0,6,669,1,0
2,0,1,21.0,0,330.0,11.0,0.0,0.0,398.0,6,670,1,0
2,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,7,506,2,0
1,0,1,26.0,0,224.69,1653.0,7.0,227.0,1457.0,1,27,1,0
1,0,1,47.0,0,3865.0,3810.0,0.0,12.0,196.0,1,27,1,0
1,0,1,46.0,0,0.0,131.0,174.73,8873.0,469.0,1,27,1,0
2,1,3,55.0,0,0.0,0.0,0.0,0.0,0.0,7,507,2,1
2,0,1,50.0,0,293.0,0.0,21.0,573.0,0.0,7,520,1,0
3,1,1,10.0,0,0.0,0.0,0.0,0.0,0.0,6,672,1,1
1,0,3,17.0,0,454.0,19.0,0.0,311.14,3219.0,5,211,2,0
1,0,3,20.0,0,11.0,596.0,0.0,3583.0,266.0,5,211,2,0
1,0,1,37.0,0,76.0,2804.0,0.0,1287.0,1229.0,5,211,2,0
2,0,1,24.0,0,11.0,0.0,9.0,2645.0,2.0,6,673,1,0
2,0,3,43.0,0,511.0,233.0,174.73,0.0,144.0,7,521,1,0
2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,521,1,0
2,0,1,24.0,0,180.0,264.0,0.0,1225.0,0.0,5,212,2,0
3,0,1,22.0,0,715.0,0.0,726.0,325.0,0.0,4,103,1,0
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,508,2,1
2,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,7,509,2,1
2,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,7,509,2,1
2,0,1,23.0,0,0.0,1573.0,0.0,36.0,0.0,5,213,2,1
3,0,1,56.0,0,324.0,574.0,116.0,0.0,0.0,5,198,1,0
2,0,1,36.0,0,5.0,623.0,88.0,5.0,1.0,6,606,2,1
2,0,3,58.0,0,52.0,0.0,5.0,517.0,0.0,6,606,2,0
2,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,7,510,2,0
3,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,5,214,2,0
2,0,1,33.0,0,0.0,0.0,75.0,709.0,0.0,7,522,1,0
2,0,2,19.0,0,0.0,0.0,616.0,0.0,0.0,7,511,2,0
2,0,1,28.82,0,16.0,0.0,799.0,0.0,37.0,7,523,1,0
2,0,1,33.0,0,0.0,950.0,0.0,102.0,0.0,6,607,2,1
1,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,3,120,2,1
1,0,1,28.0,0,0.0,3281.0,0.0,68.0,341.0,3,120,2,1
2,0,1,21.0,0,63.0,15.0,407.0,397.0,0.0,7,513,2,0
1,0,1,45.0,0,3.0,2344.0,1100.0,498.0,0.0,2,118,2,1
3,1,1,62.0,0,0.0,0.0,0.0,0.0,0.0,6,674,1,1
3,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,6,609,2,1
2,0,1,27.0,0,158.0,0.0,1271.0,0.0,71.0,6,610,2,0
2,1,3,1.0,0,0.0,0.0,0.0,0.0,0.0,7,524,1,1
2,0,1,31.0,0,593.0,540.0,238.0,0.0,77.0,6,676,1,0
2,0,1,18.0,0,0.0,30.0,0.0,756.0,5.0,5,200,1,0
3,0,1,21.0,0,1097.0,0.0,80.0,589.0,0.0,4,104,1,0
3,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,6,677,1,1
3,0,1,22.0,0,2646.0,0.0,599.0,117.0,0.0,4,104,1,0
3,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,5,215,2,0
2,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,7,515,2,1
2,0,1,17.0,0,0.0,382.0,402.0,0.0,7.0,5,216,2,0
2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,7,525,1,0
2,0,3,10.0,0,0.0,458.08,0.0,0.0,304.86,7,516,2,0
2,0,1,25.0,0,764.0,16.0,0.0,8.0,0.0,5,202,1,0
2,0,1,21.0,0,0.0,458.08,0.0,0.0,0.0,7,526,1,0
2,0,3,53.0,0,8.0,0.0,236.0,0.0,2049.0,6,613,2,0
2,0,1,21.0,0,0.0,0.0,687.0,46.0,20.0,7,528,1,0
1,0,1,28.0,0,0.0,3315.0,0.0,594.0,85.0,3,121,2,1
2,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,7,517,2,1
1,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,5,217,2,1
2,1,1,9.0,0,0.0,0.0,0.0,0.0,0.0,7,529,1,0
2,0,1,20.0,0,508.0,0.0,1.0,1372.0,0.0,7,530,1,0
2,0,1,19.0,0,0.0,165.0,0.0,699.0,0.0,6,615,2,0
2,0,1,32.0,0,0.0,632.0,0.0,0.0,0.0,6,681,1,0
3,0,1,22.0,0,0.0,0.0,0.0,0.0,0.0,5,219,2,0
1,0,3,35.0,0,74.0,5082.0,0.0,893.0,1937.0,3,122,2,1
2,0,1,26.0,0,0.0,56.0,322.0,6.0,243.0,7,531,1,1
2,1,1,51.0,0,0.0,0.0,0.0,0.0,0.0,7,532,1,0
2,0,3,8.0,0,0.0,0.0,0.0,0.0,0.0,7,532,1,1
2,0,1,40.0,0,0.0,0.0,895.0,0.0,0.0,7,518,2,1
2,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,7,518,2,1
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,7,519,2,0
2,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,7,533,1,1
2,0,3,16.0,0,1612.0,4.0,0.0,184.0,0.0,7,533,1,0
2,0,1,64.0,0,0.0,0.0,16.0,733.0,159.0,7,533,1,0
2,0,3,35.0,0,256.0,0.0,341.0,35.0,0.0,6,617,2,1
1,0,1,33.0,0,20.0,653.0,0.0,121.0,483.0,1,29,1,0
1,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,3,123,2,1
1,1,1,21.0,0,0.0,0.0,0.0,311.14,0.0,3,123,2,1
1,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,3,123,2,1
1,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,3,123,2,1
2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,7,534,1,1
2,0,3,32.0,0,1150.0,201.0,0.0,0.0,8.0,6,684,1,0
1,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,2,120,2,1
1,1,1,60.0,0,0.0,0.0,0.0,0.0,0.0,2,120,2,1
1,0,1,43.0,0,0.0,1440.0,0.0,85.0,150.0,2,120,2,1
2,0,1,43.0,0,0.0,16.0,34.0,753.0,1.0,6,619,2,0
2,0,1,19.0,0,64.0,0.0,453.0,174.0,6.0,6,619,2,0
2,0,1,21.0,0,0.0,0.0,0.0,646.0,138.0,7,521,2,0
2,0,1,38.0,0,0.0,0.0,0.0,846.0,0.0,7,521,2,0
2,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,7,535,1,1
2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,7,535,1,1
2,0,2,2.0,0,224.69,0.0,0.0,0.0,0.0,7,522,2,1
2,0,1,22.0,0,718.0,2.0,50.0,0.0,0.0,6,427,2,1
2,0,3,18.0,0,0.0,458.08,14.0,625.0,0.0,6,621,2,0
2,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,7,536,1,1
1,1,1,52.0,0,0.0,0.0,0.0,0.0,0.0,2,121,2,1
1,0,3,52.0,0,13.0,6074.0,0.0,10385.0,299.0,6,427,2,0
1,1,3,14.0,0,224.69,0.0,0.0,311.14,0.0,2,121,2,1
1,0,1,25.0,1,0.0,0.0,0.0,0.0,0.0,2,121,2,1
1,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,2,121,2,1
3,0,1,20.0,0,915.0,12.0,25.0,205.0,311.0,6,623,2,1
2,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,7,537,1,1
2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,7,537,1,0
2,0,3,20.0,0,2598.0,927.0,0.0,866.0,2.0,7,538,1,0
2,0,3,44.0,0,632.0,0.0,101.0,5.0,0.0,6,624,2,1
2,0,1,64.0,0,313.0,782.0,8.0,0.0,0.0,6,686,1,0
2,0,1,27.0,0,0.0,0.0,775.0,127.0,0.0,6,687,1,1
2,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,7,524,2,0
3,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,6,688,1,1
3,0,1,47.0,0,378.0,0.0,117.0,1147.0,132.0,6,688,1,0
2,1,3,8.0,0,0.0,0.0,0.0,0.0,0.0,7,525,2,1
2,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,7,525,2,1
2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,7,525,2,1
2,0,1,20.0,0,0.0,0.0,0.0,0.0,0.0,7,525,2,1
1,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,4,105,1,1
3,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,4,106,1,0
3,0,3,31.0,0,1065.0,13.0,150.0,36.0,0.0,4,106,1,0
2,0,2,14.0,0,0.0,43.0,504.0,125.0,0.0,6,690,1,0
2,0,1,25.0,0,0.0,0.0,762.0,0.0,50.0,7,539,1,0
1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,4,107,1,1
1,0,1,26.0,0,0.0,1638.0,0.0,476.0,226.0,5,221,2,0
1,0,1,30.0,0,0.0,1076.0,0.0,3725.0,9.0,5,203,1,0
1,1,3,49.0,0,0.0,0.0,0.0,0.0,0.0,2,122,2,1
2,0,1,19.0,0,260.0,0.0,238.0,139.0,8.0,6,626,2,0
2,0,1,15.0,0,10.0,0.0,99.0,311.14,2031.0,6,627,2,0
2,0,1,27.0,0,0.0,0.0,0.0,0.0,1765.0,7,540,1,0
1,0,1,39.0,0,0.0,957.0,0.0,22.0,401.0,2,123,2,1
1,1,3,32.0,0,0.0,0.0,0.0,0.0,0.0,2,123,2,1
1,0,1,11.0,0,0.0,0.0,0.0,0.0,0.0,2,123,2,1
